ID	title	language	region	release_date	serial
RVL-SQRP-EUR	We Sing Rock!	English / French / German / Italian / Spanish	PAL	N/A	RVL-SQRP-EUR
RVL-SQTP-EUR	The Ultimate Battle of the Sexes: Quiz & Play!	Dutch / English / French / German	PAL	N/A	RVL-SQTP-EUR
RVL-SQUD-GER	Quiz Party	German	PAL	N/A	RVL-SQUD-GER
RVL-SQUF-FRA	Quiz Party	French	PAL	N/A	RVL-SQUF-FRA
RVL-SQUP-UKV	Quiz Party	English	PAL	N/A	RVL-SQUP-UKV
RVL-SQVE-USA	FIFA 15	English / French / Spanish	NTSC-U	N/A	RVL-SQVE-USA
RVL-SQVP-EUR	FIFA 15: Legacy Edition	Dutch / English / French	PAL	N/A	RVL-SQVP-EUR
RVL-SQVX-EUZ	FIFA 15: Legacy Edition	German / Italian / Spanish	PAL	N/A	RVL-SQVX-EUZ
RVL-SQWE-USA	The Voice: I Want You	English	NTSC-U	N/A	RVL-SQWE-USA
RVL-SR4E-USA	Raving Rabbids: Travel in Time	English / French / Spanish	NTSC-U	N/A	RVL-SR4E-USA
RVL-SR4J-JPN	Rabbids Party: Time Travel	Japanese	NTSC-J	N/A	RVL-SR4J-JPN
RVL-SR4P-EUR	Raving Rabbids: Travel in Time	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SR4P-EUR
RVL-SR5E-USA	Raving Rabbids: Party Collection	English / French / Spanish	NTSC-U	N/A	RVL-SR5E-USA
RVL-SR5P-EUR	Raving Rabbids: Party Collection	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SR5P-EUR
RVL-SR6E-USA	Reader Rabbit: 1st Grade	English / French / Spanish	NTSC-U	N/A	RVL-SR6E-USA
RVL-SR7E-USA	Reader Rabbit: 2nd Grade	English / French / Spanish	NTSC-U	N/A	RVL-SR7E-USA
RVL-SR8E-USA	Reader Rabbit: Kindergarten	English / French / Spanish	NTSC-U	N/A	RVL-SR8E-USA
RVL-SR9E-USA	Reader Rabbit: Preschool	English / French / Spanish	NTSC-U	N/A	RVL-SR9E-USA
RVL-SRAJ-JPN	Radirgy Noa Wii	N/A	NTSC-J	N/A	RVL-SRAJ-JPN
RVL-SRBP-EUR	Rugby League 3	English / French	PAL	N/A	RVL-SRBP-EUR
RVL-SRCE-USA	Rock Band: Country Track Pack 2	English	NTSC-U	N/A	RVL-SRCE-USA
RVL-SREX-SCN	Reader Rabbit: Kindergarten	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SREX-SCN
RVL-SRFE-USA	Rapala Pro Bass Fishing	English	NTSC-U	N/A	RVL-SRFE-USA
RVL-SRFP-EUR	Rapala Pro Bass Fishing	English / French / German / Italian / Spanish	PAL	N/A	RVL-SRFP-EUR
RVL-SRGE-USA	Rango	English / French / Spanish	NTSC-U	N/A	RVL-SRGE-USA
RVL-SRGP-EUR	Rango	English / French / German / Italian / Spanish	PAL	N/A	RVL-SRGP-EUR
RVL-SRIE-USA	Rio	English / French / Spanish	NTSC-U	N/A	RVL-SRIE-USA
RVL-SRIP-EUR	Rio	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SRIP-EUR
RVL-SRJJ-JPN	Super Sentai Battle: Ranger Cross	Japanese	NTSC-J	N/A	RVL-SRJJ-JPN
RVL-SRKE-USA	Remington Super Slam Hunting: Alaska	English	NTSC-U	N/A	RVL-SRKE-USA
RVL-SRKP-EUR	Remington Dangerous Animals	English / French / German / Italian / Spanish	PAL	N/A	RVL-SRKP-EUR
RVL-SRLX-SCN	Reader Rabbit: Preschool	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SRLX-SCN
RVL-SRME-USA	Rooms: The Main Building	English / French / Spanish	NTSC-U	N/A	RVL-SRME-USA
RVL-SRMJ-JPN	Rooms: Fushigi na Ugoku Heya	Japanese	NTSC-J	N/A	RVL-SRMJ-JPN
RVL-SRNE-USA	Project Runway	English	NTSC-U	N/A	RVL-SRNE-USA
RVL-SRNP-UKV	Project Runway	English	PAL	N/A	RVL-SRNP-UKV
RVL-SROE-USA	Rodea the Sky Soldier	English / French / German / Japanese	NTSC-U	N/A	RVL-SROE-USA
RVL-SROJ-JPN	Tenkuu no Kishi Rodea	Japanese	NTSC-J	N/A	RVL-SROJ-JPN
RVL-SROK-KOR	Cheongongui Gisa Rodea	Korean	NTSC-J	N/A	RVL-SROK-KOR
RVL-SROP-EUR	Rodea the Sky Soldier	English / French / German / Japanese	PAL	N/A	RVL-SROP-EUR
RVL-SRPE-USA	Disney Tangled	English / French / Spanish	NTSC-U	N/A	RVL-SRPE-USA
RVL-SRPP-EUR	Disney Tangled	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SRPP-EUR
RVL-SRQE-USA	Racquet Sports	English	NTSC-U	N/A	RVL-SRQE-USA
RVL-SRQP-EUR	Racket Sports Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SRQP-EUR
RVL-SRRE-USA	Rec Room Games	English	NTSC-U	N/A	RVL-SRRE-USA
RVL-SRRP-EUR	Great Party Games	English / French / German / Italian / Spanish	PAL	N/A	RVL-SRRP-EUR
RVL-SRSE-USA	Super Sonic Racer	English / French / Spanish	NTSC-U	N/A	RVL-SRSE-USA
RVL-SRSP-EUR	Supersonic Racer	English / French / Spanish	PAL	N/A	RVL-SRSP-EUR
RVL-SRTX-SCN	Reader Rabbit: 1st Grade	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SRTX-SCN
RVL-SRUE-USA	Rudolph the Red-Nosed Reindeer	English	NTSC-U	N/A	RVL-SRUE-USA
RVL-SRVE-USA	The Price Is Right: Decades	English	NTSC-U	N/A	RVL-SRVE-USA
RVL-SRWX-SCN	Reader Rabbit: 2nd Grade	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SRWX-SCN
RVL-SRXE-USA	Generator Rex: Agent of Providence	English / French	NTSC-U	N/A	RVL-SRXE-USA
RVL-SRXP-EUR	Generator Rex: Agent of Providence	English / French / German / Italian / Spanish	PAL	N/A	RVL-SRXP-EUR
RVL-SRYE-USA	ExerBeat	English / French / Spanish	NTSC-U	N/A	RVL-SRYE-USA
RVL-SRYJ-JPN	Fitness Party	Japanese	NTSC-J	N/A	RVL-SRYJ-JPN
RVL-SRYP-EUR	ExerBeat: Gym Class Workout	English / French / German / Italian / Spanish	PAL	N/A	RVL-SRYP-EUR
RVL-SS2P-EUR	Winter Sports 2012: Feel the Spirit	English / French / German / Italian	PAL	N/A	RVL-SS2P-EUR
RVL-SS3E-USA	Sesame Street: Elmo's A-to-Zoo Adventure: The Videogame	English	NTSC-U	N/A	RVL-SS3E-USA
RVL-SS3U-AUS	Sesame Street: Elmo's A-to-Zoo Adventure: The Videogame	English	PAL	N/A	RVL-SS3U-AUS
RVL-SS4E-USA	Sesame Street: Cookie's Counting Carnival: The Videogame	English	NTSC-U	N/A	RVL-SS4E-USA
RVL-SS4U-AUS	Sesame Street: Cookie's Counting Carnival: The Videogame	English	PAL	N/A	RVL-SS4U-AUS
RVL-SS5E-USA	Satisfashion: Rock the Runway	English	NTSC-U	N/A	RVL-SS5E-USA
RVL-SS6U-AUS	AFL: Game of the Year Edition	English	PAL	N/A	RVL-SS6U-AUS
RVL-SS7E-USA	Remington Super Slam Hunting: Africa	English	NTSC-U	N/A	RVL-SS7E-USA
RVL-SS7U-AUS	Remington Super Slam Hunting: Africa	English	PAL	N/A	RVL-SS7U-AUS
RVL-SS8E-USA	Nickelodeon SpongeBob SquigglePants	English / French / Spanish	NTSC-U	N/A	RVL-SS8E-USA
RVL-SS8P-EUR	Nickelodeon SpongeBob SquarePants SquigglePants	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SS8P-EUR
RVL-SS9J-JPN	Milestone Shooting Collection 2	Japanese	NTSC-J	N/A	RVL-SS9J-JPN
RVL-SSBE-USA	DreamWorks Puss in Boots	English / French	NTSC-U	N/A	RVL-SSBE-USA
RVL-SSBP-EUR	DreamWorks Puss in Boots	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SSBP-EUR
RVL-SSCD-NOE	Scene It? Ganz großes Kino!	German	PAL	N/A	RVL-SSCD-NOE
RVL-SSCE-USA	Scene It? Bright Lights! Big Screen!	English	NTSC-U	N/A	RVL-SSCE-USA
RVL-SSCF-FRA	Scene It? Lumières ! Action !	French	PAL	N/A	RVL-SSCF-FRA
RVL-SSCI-ITA	Scene It? Ciak! Si Gira!	Italian	PAL	N/A	RVL-SSCI-ITA
RVL-SSCP-UKV	Scene It? Bright Lights! Big Screen!	English	PAL	N/A	RVL-SSCP-UKV
RVL-SSCS-ESP	Scene It? Estrellas en la Pantalla Gigante	Spanish	PAL	N/A	RVL-SSCS-ESP
RVL-SSCX-CAN	Scene It? Bright Lights! Big Screen!	French	NTSC-U	N/A	RVL-SSCX-CAN
RVL-SSDD-NOE	Schlag den Raab	German	PAL	N/A	RVL-SSDD-NOE
RVL-SSED-EUU	We Sing Vol. 2	English / German	PAL	N/A	RVL-SSED-EUU
RVL-SSEP-EUR	We Sing Encore	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSEP-EUR
RVL-SSEV-SWE	We Sing Encore	English	PAL	N/A	RVL-SSEV-SWE
RVL-SSFP-EUR	Sing 4: The Hits Edition	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSFP-EUR
RVL-SSGP-EUR	We Sing	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSGP-EUR
RVL-SSHP-EUR	Sherlock Holmes: The Silver Earring	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSHP-EUR
RVL-SSIE-USA	Winter Blast: Snow & Ice Games	English	NTSC-U	N/A	RVL-SSIE-USA
RVL-SSJE-USA	Summer Stars 2012	English / French / Spanish	NTSC-U	N/A	RVL-SSJE-USA
RVL-SSJP-EUR	Summer Stars 2012	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSJP-EUR
RVL-SSLE-USA	I Love Horses: Rider's Paradise	English	NTSC-U	N/A	RVL-SSLE-USA
RVL-SSLP-EUR	The Saddle Club	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSLP-EUR
RVL-SSME-USA	American Mensa Academy	English	NTSC-U	N/A	RVL-SSME-USA
RVL-SSMP-UKV	Mensa Academy	English	PAL	N/A	RVL-SSMP-UKV
RVL-SSNE-USA	Sniper Elite	English / French / Spanish	NTSC-U	N/A	RVL-SSNE-USA
RVL-SSNP-EUR	Sniper Elite	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSNP-EUR
RVL-SSPE-USA	Skylanders: Spyro's Adventure	English / French	NTSC-U	N/A	RVL-SSPE-USA
RVL-SSPJ-JPN	Skylanders: Spyro no Daibouken	Japanese	NTSC-J	N/A	RVL-SSPJ-JPN
RVL-SSPP-EUR	Skylanders: Spyro's Adventure	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SSPP-EUR
RVL-SSPX-SCN	Skylanders: Spyro's Adventure	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SSPX-SCN
RVL-SSPY-BRA	Skylanders: Spyro's Adventure	English / Spanish	NTSC-U	N/A	RVL-SSPY-BRA
RVL-SSQE-MDE	Mario Party 9	English / French / Spanish	NTSC-U	N/A	RVL-SSQE-MDE
RVL-SSQE-USA	Mario Party 9	English / French / Spanish	NTSC-U	N/A	RVL-SSQE-USA
RVL-SSQJ-JPN	Mario Party 9	Japanese	NTSC-J	N/A	RVL-SSQJ-JPN
RVL-SSQK-KOR	Mario Party 9	Korean	NTSC-J	N/A	RVL-SSQK-KOR
RVL-SSQP-EUR	Mario Party 9	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSQP-EUR
RVL-SSQW-CHT	Mario Party 9	Chinese	NTSC-J	N/A	RVL-SSQW-CHT
RVL-SSRE-USA	Wild West Shootout	English / French / Spanish	NTSC-U	N/A	RVL-SSRE-USA
RVL-SSRP-EUR	Wild West Shootout	English / French / German / Italian / Spanish	PAL	N/A	RVL-SSRP-EUR
RVL-SSSE-USA	Sesame Street: Elmo's Musical Monsterpiece: The Videogame	English / Spanish	NTSC-U	N/A	RVL-SSSE-USA
RVL-SSTE-USA	Kid Adventures: Sky Captain	English / French / Spanish	NTSC-U	N/A	RVL-SSTE-USA
RVL-SSTP-EUR	Stunt Flyer: Hero of the Skies	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SSTP-EUR
RVL-SSUE-USA	Miniclip Sushi Go-Round	English / French / Spanish	NTSC-U	N/A	RVL-SSUE-USA
RVL-SSVE-USA	ABC Wipeout 3	English	NTSC-U	N/A	RVL-SSVE-USA
RVL-SSWD-NOE	Water Sports	German	PAL	N/A	RVL-SSWD-NOE
RVL-SSWE-USA	Water Sports	English	NTSC-U	N/A	RVL-SSWE-USA
RVL-SSWP-EUR	Water Sports	English / French	PAL	N/A	RVL-SSWP-EUR
RVL-SSZE-USA	Swords	English	NTSC-U	N/A	RVL-SSZE-USA
RVL-ST3J-JPN	Kiki Trick	Japanese	NTSC-J	N/A	RVL-ST3J-JPN
RVL-ST4P-UKV	Thomas & Friends: Hero of the Rails	English	PAL	N/A	RVL-ST4P-UKV
RVL-ST4X-SCN	Thomas & Friends: Hero of the Rails	Danish / Norwegian / Swedish	PAL	N/A	RVL-ST4X-SCN
RVL-ST5E-USA	Transformers: Cybertron Adventures	English / French	NTSC-U	N/A	RVL-ST5E-USA
RVL-ST5P-EUR	Transformers: Cybertron Adventures	English / French / German / Italian / Spanish	PAL	N/A	RVL-ST5P-EUR
RVL-ST6E-USA	The Biggest Loser Challenge	English	NTSC-U	N/A	RVL-ST6E-USA
RVL-ST6P-UKV	The Biggest Loser Challenge	English	PAL	N/A	RVL-ST6P-UKV
RVL-ST7E-USA	Fortune Street	English	NTSC-U	N/A	RVL-ST7E-USA
RVL-ST7J-JPN	Itadaki Street Wii	Japanese	NTSC-J	N/A	RVL-ST7J-JPN
RVL-ST7P-EUR	Boom Street	English / French / German / Italian / Spanish	PAL	N/A	RVL-ST7P-EUR
RVL-ST9E-USA	Top Shot Arcade	English	NTSC-U	N/A	RVL-ST9E-USA
RVL-STAE-USA	Pictionary	English / French / Spanish	NTSC-U	N/A	RVL-STAE-USA
RVL-STAP-EUR	Pictionary	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-STAP-EUR
RVL-STAU-AUS	Pictionary	English	PAL	N/A	RVL-STAU-AUS
RVL-STDE-USA	Reload	English	NTSC-U	N/A	RVL-STDE-USA
RVL-STDU-AUS	Reload	English	PAL	N/A	RVL-STDU-AUS
RVL-STEE-USA	Tetris Party Deluxe	English / French / Spanish	NTSC-U	N/A	RVL-STEE-USA
RVL-STEJ-JPN	Tetris Party Premium	Japanese	NTSC-J	N/A	RVL-STEJ-JPN
RVL-STEP-EUR	Tetris Party Deluxe	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-STEP-EUR
RVL-STFE-USA	Transformers Prime: The Game	English / French	NTSC-U	N/A	RVL-STFE-USA
RVL-STFP-EUR	Transformers Prime: The Game	Dutch / English / French / German / Italian / Spanish / Swedish	PAL	N/A	RVL-STFP-EUR
RVL-STGJ-JPN	Tales of Graces	Japanese	NTSC-J	N/A	RVL-STGJ-JPN
RVL-STHE-USA	Thor: God of Thunder	English / French / Spanish	NTSC-U	N/A	RVL-STHE-USA
RVL-STHP-EUR	Thor: God of Thunder	English / French / German / Italian / Spanish	PAL	N/A	RVL-STHP-EUR
RVL-STIF-FRA	Titeuf: Le Film	French	PAL	N/A	RVL-STIF-FRA
RVL-STJJ-JPN	Taiko no Tatsujin Wii: Ketteiban	Japanese	NTSC-J	N/A	RVL-STJJ-JPN
RVL-STKE-USA	Tatsunoko vs. Capcom: Ultimate All-Stars	English	NTSC-U	N/A	RVL-STKE-USA
RVL-STKJ-JPN	Tatsunoko vs. Capcom: Ultimate All-Stars	Japanese	NTSC-J	N/A	RVL-STKJ-JPN
RVL-STKP-UKV	Tatsunoko vs. Capcom: Ultimate All-Stars	English	PAL	N/A	RVL-STKP-UKV
RVL-STLE-USA	Truth or Lies	English	NTSC-U	N/A	RVL-STLE-USA
RVL-STLP-EUR	Truth or Lies	English / German	PAL	N/A	RVL-STLP-EUR
RVL-STME-USA	Titanic Mystery	English	NTSC-U	N/A	RVL-STME-USA
RVL-STMP-EUR	Titanic Mystery	Dutch / English / French / German	PAL	N/A	RVL-STMP-EUR
RVL-STNE-USA	The Adventures of Tintin: The Game	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-STNE-USA
RVL-STNP-EUR	The Adventures of Tintin: The Secret of the Unicorn	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-STNP-EUR
RVL-STOE-USA	Disney/Pixar Cars Toon: Mater's Tall Tales	English / French / Spanish	NTSC-U	N/A	RVL-STOE-USA
RVL-STOP-EUR	Disney/Pixar Cars Toon: Mater's Tall Tales	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-STOP-EUR
RVL-STOX-SCN	Disney/Pixar Cars Toon: Mater's Tall Tales	Danish / English / Norwegian / Swedish	PAL	N/A	RVL-STOX-SCN
RVL-STPP-EUR	Pet Vet: Marine Patrol	English / German	PAL	N/A	RVL-STPP-EUR
RVL-STQJ-JPN	Inazuma Eleven Strikers	Japanese	NTSC-J	N/A	RVL-STQJ-JPN
RVL-STQP-EUU	Inazuma Eleven Strikers	English / French / German	PAL	N/A	RVL-STQP-EUU
RVL-STQX-EUB	Inazuma Eleven Strikers	English / Italian / Spanish	PAL	N/A	RVL-STQX-EUB
RVL-STRE-USA	Disney TRON: Evolution: Battle Grids	English / French / Spanish	NTSC-U	N/A	RVL-STRE-USA
RVL-STRP-EUR	Disney TRON: Evolution: Battle Grids	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-STRP-EUR
RVL-STRX-USA	Disney TRON: Evolution: Battle Grids	English / French / Spanish	NTSC-U	N/A	RVL-STRX-USA
RVL-STSE-USA	Disney/Pixar Toy Story 3	English / French / Spanish	NTSC-U	N/A	RVL-STSE-USA
RVL-STSP-EUR	Disney/Pixar Toy Story 3	English / Spanish	PAL	N/A	RVL-STSP-EUR
RVL-STSR-RUS	Disney/Pixar Toy Story 3	Russian	PAL	N/A	RVL-STSR-RUS
RVL-STSX-SCN	Disney/Pixar Toy Story 3	Danish / Finnish / Norwegian / Swedish	PAL	N/A	RVL-STSX-SCN
RVL-STSY-EUR	Disney/Pixar Toy Story 3	Dutch / French / German / Italian	PAL	N/A	RVL-STSY-EUR
RVL-STSY-EUU	Disney/Pixar Toy Story 3	Dutch / French / German / Italian	PAL	N/A	RVL-STSY-EUU
RVL-STSZ-USA	Disney/Pixar Toy Story 3	English / French / Spanish	NTSC-U	N/A	RVL-STSZ-USA
RVL-STTD-NOE	Hidden Mysteries: Titanic	German	PAL	N/A	RVL-STTD-NOE
RVL-STTE-USA	Hidden Mysteries: Titanic	English	NTSC-U	N/A	RVL-STTE-USA
RVL-STTP-UKV	Hidden Mysteries: Titanic	English	PAL	N/A	RVL-STTP-UKV
RVL-STTX-EUR	Hidden Mysteries: Titanic	English / French / Italian	PAL	N/A	RVL-STTX-EUR
RVL-STUP-EUR	Turbo Trainz	English / French / German / Italian / Spanish	PAL	N/A	RVL-STUP-EUR
RVL-STVD-NOE	TV Total Events	German	PAL	N/A	RVL-STVD-NOE
RVL-STWE-USA	Tiger Woods PGA Tour 11	English	NTSC-U	N/A	RVL-STWE-USA
RVL-STWP-UKV	Tiger Woods PGA Tour 11	English	PAL	N/A	RVL-STWP-UKV
RVL-STXE-USA	Tiger Woods PGA Tour 12	English	NTSC-U	N/A	RVL-STXE-USA
RVL-STXP-UKV	Tiger Woods PGA Tour 12	English	PAL	N/A	RVL-STXP-UKV
RVL-STYE-USA	Tony Hawk: Shred	English / French / Spanish	NTSC-U	N/A	RVL-STYE-USA
RVL-STYP-EUR	Tony Hawk: Shred	English / French / German / Italian / Spanish	PAL	N/A	RVL-STYP-EUR
RVL-STZE-USA	Transformers: Dark of the Moon: Stealth Force Edition	English / French	NTSC-U	N/A	RVL-STZE-USA
RVL-STZP-EUR	Transformers: Dark of the Moon: Stealth Force Edition	English / French / German / Italian / Spanish	PAL	N/A	RVL-STZP-EUR
RVL-SU2E-USA	Nickelodeon Dance 2	English	NTSC-U	N/A	RVL-SU2E-USA
RVL-SU2P-UKV	Nickelodeon Dance 2	English	PAL	N/A	RVL-SU2P-UKV
RVL-SU2X-EUR	Nickelodeon Dance 2	Dutch / English / French / Spanish	PAL	N/A	RVL-SU2X-EUR
RVL-SU3D-NOE	U-Sing 2	German	PAL	N/A	RVL-SU3D-NOE
RVL-SU3F-FRA	U-Sing 2	French	PAL	N/A	RVL-SU3F-FRA
RVL-SU3H-HOL	U-Sing 2	Dutch	PAL	N/A	RVL-SU3H-HOL
RVL-SU3P-UKV	U-Sing 2	English	PAL	N/A	RVL-SU3P-UKV
RVL-SU3S-ESP	U-Sing 2	Spanish	PAL	N/A	RVL-SU3S-ESP
RVL-SU3U-AUS	U-Sing 2: Australian Edition	English	PAL	N/A	RVL-SU3U-AUS
RVL-SU4E-USA	UFC Personal Trainer: The Ultimate Fitness System	English / French / Spanish	NTSC-U	N/A	RVL-SU4E-USA
RVL-SU4P-EUR	UFC Personal Trainer: The Ultimate Fitness System	Dutch / English / French / German / Spanish	PAL	N/A	RVL-SU4P-EUR
RVL-SU5E-USA	Monster High: Skultimate Roller Maze	English / French / Spanish	NTSC-U	N/A	RVL-SU5E-USA
RVL-SU5P-EUR	Monster High: Skultimate Roller Maze	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-SU5P-EUR
RVL-SU6E-USA	Zumba Fitness Core	English / French / Spanish	NTSC-U	N/A	RVL-SU6E-USA
RVL-SU6P-EUR	Zumba Fitness Core	Danish / Dutch / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-SU6P-EUR
RVL-SU6X-EUZ	Zumba Fitness Core	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SU6X-EUZ
RVL-SU7E-USA	DreamWorks Rise of the Guardians	English / French / Spanish	NTSC-U	N/A	RVL-SU7E-USA
RVL-SU7P-EUR	DreamWorks Rise of the Guardians	English / French / German / Italian / Spanish	PAL	N/A	RVL-SU7P-EUR
RVL-SU8P-EUR	We Sing Deutsche Hits 2	English / German	PAL	N/A	RVL-SU8P-EUR
RVL-SU9E-USA	Disney Planes	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SU9E-USA
RVL-SU9P-EUR	Disney Planes	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SU9P-EUR
RVL-SU9X-SCN	Disney Planes	Danish / English / Finnish / Norwegian / Swedish	PAL	N/A	RVL-SU9X-SCN
RVL-SUKE-USA	Kirby's Return to Dream Land	English / French / Spanish	NTSC-U	N/A	RVL-SUKE-USA
RVL-SUKJ-JPN	Hoshi no Kirby Wii	Japanese	NTSC-J	N/A	RVL-SUKJ-JPN
RVL-SUKK-KOR	Byeorui Kirby Wii	Korean	NTSC-J	N/A	RVL-SUKK-KOR
RVL-SUKP-EUR	Kirby's Adventure Wii	English / French / German / Italian / Spanish	PAL	N/A	RVL-SUKP-EUR
RVL-SUMJ-JPN	Winning Post World 2010	N/A	NTSC-J	N/A	RVL-SUMJ-JPN
RVL-SUNE-USA	Deer Drive Legends	English / French / Spanish	NTSC-U	N/A	RVL-SUNE-USA
RVL-SUOE-USA	The Hip Hop Dance Experience	English / French / Spanish	NTSC-U	N/A	RVL-SUOE-USA
RVL-SUOP-EUR	The Hip Hop Dance Experience	English / French / German / Italian / Spanish	PAL	N/A	RVL-SUOP-EUR
RVL-SUPE-USA	Wii Party	English / French / Spanish	NTSC-U	N/A	RVL-SUPE-USA
RVL-SUPJ-JPN	Wii Party	Japanese	NTSC-J	N/A	RVL-SUPJ-JPN
RVL-SUPK-KOR	Wii Party	Korean	NTSC-J	N/A	RVL-SUPK-KOR
RVL-SUPP-EUR	Wii Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SUPP-EUR
RVL-SUQE-USA	We Sing UK Hits	English / French / Spanish	NTSC-U	N/A	RVL-SUQE-USA
RVL-SUQP-EUR	We Sing UK Hits	English / French / German / Italian / Spanish	PAL	N/A	RVL-SUQP-EUR
RVL-SURE-USA	Dance Dance Revolution II	English / French / Spanish	NTSC-U	N/A	RVL-SURE-USA
RVL-SURP-EUR	Dance Dance Revolution: Hottest Party 5	English / French / German / Italian / Spanish	PAL	N/A	RVL-SURP-EUR
RVL-SUSF-FRA	U-Sing: Johnny Hallyday	French	PAL	N/A	RVL-SUSF-FRA
RVL-SUSP-EUR	U-Sing: Girls Night	Dutch / English / French / German	PAL	N/A	RVL-SUSP-EUR
RVL-SUTE-USA	Once Upon a Time	English / French / Spanish	NTSC-U	N/A	RVL-SUTE-USA
RVL-SUUE-USA	uDraw Studio: Instant Artist	English / French / Spanish	NTSC-U	N/A	RVL-SUUE-USA
RVL-SUUP-EUR	uDraw Studio: Instant Artist	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SUUP-EUR
RVL-SUVE-USA	Cabela's Dangerous Hunts 2013	English / French	NTSC-U	N/A	RVL-SUVE-USA
RVL-SUVP-EUR	Cabela's Dangerous Hunts 2013	English / French / German / Italian	PAL	N/A	RVL-SUVP-EUR
RVL-SUWE-USA	uDraw Studio	English / French / Spanish	NTSC-U	N/A	RVL-SUWE-USA
RVL-SUWP-EUR	uDraw Studio	Dutch / English / French / German / Italian / Portuguese / Spanish	PAL	N/A	RVL-SUWP-EUR
RVL-SUXE-USA	PES 2010: Pro Evolution Soccer	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SUXE-USA
RVL-SUXJ-JPN	Winning Eleven Play Maker 2010	Japanese	NTSC-J	N/A	RVL-SUXJ-JPN
RVL-SUXP-EUR	PES 2010: Pro Evolution Soccer	Dutch / English / Greek / Russian / Swedish	PAL	N/A	RVL-SUXP-EUR
RVL-SUXX-EUU	PES 2010: Pro Evolution Soccer	French / German	PAL	N/A	RVL-SUXX-EUU
RVL-SUXY-EUT	PES 2010: Pro Evolution Soccer	Italian / Portuguese / Spanish	PAL	N/A	RVL-SUXY-EUT
RVL-SUYD-GER	Schlag den Raab: Das 3. Spiel	German	PAL	N/A	RVL-SUYD-GER
RVL-SUZD-GER	Benjamin Blümchen: Törööö im Zoo	German	PAL	N/A	RVL-SUZD-GER
RVL-SV2E-USA	Big Beach Sports 2	English	NTSC-U	N/A	RVL-SV2E-USA
RVL-SV2P-EUR	Big Beach Sports 2	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-SV2P-EUR
RVL-SV3E-USA	DreamWorks Madagascar 3: The Video Game	English / French / Spanish	NTSC-U	N/A	RVL-SV3E-USA
RVL-SV3P-EUR	DreamWorks Madagascar 3: Europe's Most Wanted	Dutch / English / French / German / Italian / Russian / Spanish	PAL	N/A	RVL-SV3P-EUR
RVL-SV4E-USA	Virtua Tennis 4	English / French / Spanish	NTSC-U	N/A	RVL-SV4E-USA
RVL-SV4P-EUR	Virtua Tennis 4	English / French / German / Italian / Spanish	PAL	N/A	RVL-SV4P-EUR
RVL-SV5P-EUR	The Voice of Germany: Volume 2	English / German	PAL	N/A	RVL-SV5P-EUR
RVL-SV6S-ESP	La Voz	Spanish	PAL	N/A	RVL-SV6S-ESP
RVL-SV7E-USA	DreamWorks Penguins of Madagascar	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-SV7E-USA
RVL-SV7P-EUR	DreamWorks Penguins of Madagascar	English / French / German / Italian / Spanish	PAL	N/A	RVL-SV7P-EUR
