release_date,title,publisher,rating_scheme,rating,source_url
2024-02-29,くるくるドリル ハングル基礎単語－ならべてかんたん韓国語学習勉強語学パズル－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,もっと知りたい戦国時代－ゲームで楽しく歴史発見雑学教養豆知識学習クイズ－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,ドローン・レーサー フライ・スタント・シミュレーター,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,マッチ・パズル・2 クラシック・ロジック・アーケード,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,机で野球2,SAT-BOX,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,The Lost Ashford Ring,SOFT SOURCE,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,Pool Together 2,Soroka Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,Buggy Race - Racing Master,SUCCESS GAMES,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,Helicopter Simulator: Rescue Sim,SUCCESS GAMES,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,タイムトラップ: アイテム探しゲーム,Two Cakes Studio,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,Freddi Fish and the Case of the Missing Kelp Seeds,UFO Interactive,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,Full Speed Animals - Disorder The RTA,アポローン,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,ぽかぽかママ恋温泉 〜Mommy's Warm Hot Spring〜,サイバーステップ,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,ピクロスS+,ジュピター,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,Riviera 〜約束の地リヴィエラ〜,スティング,CERO,B,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,OLLLO,スマイルブーム,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,まつけけBurst!,不明,"",ブロックに描かれた曲線をつなげて消す落ち物パズル。 スマイルブームによる「プチコン4 SmileBASIC」で制作された作品の単独商品化。,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,XELAN FORCE,ピクセル,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,ジグソーマスターピース2,ボトルキューブ,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-02-29,ねずみラボからの脱出,レジスタ,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-01,Cricket Through the Ages,Devolver Digital,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-01,コーギーの旅,Nerd Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-01,Tamarak Trail,Versus Evil,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-01,One More Dungeon 2,ラタライカゲームス,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-05,Expeditions: A MudRunner Game,Focus Entertainment,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,メタルマインド,2P Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Bad Cat Sam Simulator,404 Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Gravityscape DX,Asylum Square Interactive,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,バザーク・ボーイ,BerserkBoy Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,World War II Shooting Simulator,DEMENCI Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Gunsmith Workshop Simulator,DEZVOLT GAMES,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,10 Seconds to Win!,eastasiasoft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,ロスト・ランド: 最初の同盟物語,FIVE-BN STUDIO,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,くるくるパズル ならべて四字熟語－ならべてかんたん国語学習勉強教養語学パズル－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,もっと知りたい幕末維新－ゲームで楽しく歴史発見雑学教養豆知識学習クイズ－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,アルカノイド エターナルバトル,Microids,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,HexaWars,Nami Tentou,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Hentai Girls: Naughty Gamer,Pakotime,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,トップレーサーシリーズ,QUByte Interactive,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,スナフキン:ムーミン谷のメロディ,Raw Fury,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,"Warhammer 40,000: Dakka Squadron Flyboyz Edition",RedDeerGames,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,バブルフレッシュフルーツ,RuWaMo Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Spot The Difference Fantasy Edition,Sabec,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,CLASSIC STG PACK,Shinyuden,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Cat and Ghostly Road,Sometimes You,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Car Racing Ice - Classic,SUCCESS GAMES,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,アイ・アム・冒険少年 超・脱出島,TBSテレビ,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,はじめての韓国語 タイピング&パズル－ハングルキーボード配列も学べる語学勉強学習パズル－,TT,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,数字でかんたん色彩IQテスト－激ムズ難問脳トレ脳活ひらめき色彩感覚テスト－,TT,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,超難問！国旗で2択常識クイズ－ゲームで楽しく世界旅行激ムズ脳トレ脳活アハ活検定－,TT,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Five Dates,Wales Interactive,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,Ten Dates,不明,"","",https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,アストロデュエル2,Wild Rooster,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,TVスタジオ物語,カイロソフト,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,レイストーム×レイクライシス HDコレクション,タイトー,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-07,バリアント ハート: カミングホーム,ユービーアイソフト,CERO,B,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-08,ストーレンレルム,Burst2Flame Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-08,超古代兵器ホリー,アクワイア,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-08,封魔戦記エルドギア,ケムコ,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-08,Xatrom Command,ラタライカゲームス,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-12,魂斗羅 オペレーション ガルガ,KONAMI,CERO,B,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Hot Rider Racing Simulator,404 Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Tiny Tales: 森の奥の秘密,Artifex Mundi,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Lawn Mowing Simulator,Astragon,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Buggy Off-Road Racing,Baltoro Minis,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,おもちゃ箱パズルイースター,Bearded Ants,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Decarnation,Beep,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,カーエックスハイウェイレーシング,CarX Technologies,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Wargroove 2,Chucklefish,CERO,A,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Sherlock Purr 2,COMMANDO PANDA,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Dungeon Drafters,DANGEN Entertainment,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Llamasoft:ジェフ・ミンター・ストーリー,Digital Eclipse,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,ヴァイオレットフジ子,eastasiasoft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Monster Tribe,Freedom Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Truck and Forklift Logistic Simulator,Halva Studio,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,バルーニー,JOID Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Greed: The Mad Scientist,Joindots,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Bio Inc. Redemption,Klabater,IARC,12+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,小学生のうちに覚えたい古文単語－身につく差がつく幼児向け国語学習教養クイズ－,MASK,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,プル・ザ・ピン ボール・フィジック・パズル,Megame,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Noob - ザ ファクションレス,Microids,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,The Vale: Shadow of the Crown,Nejcraft,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,デス トリック:ダブル ブラインド,Neon Doctrine,IARC,16+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Kingdom Come Deliverance: Royal Edition,PLAION,CERO,Z,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Match Village,QUByte Interactive,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,Instant Death,RandomSpin Games,IARC,3+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
2024-03-14,ハイウォーター,Rogue Games,IARC,7+,https://ja.wikipedia.org/wiki/Nintendo_Switch%E3%81%AE%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB%E4%B8%80%E8%A6%A7_%282024%E5%B9%B4%29
