発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2006-08-03,バンダイナムコゲームス,SDガンダム Gジェネレーション・ポータブル,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-08-03,カプコン,極魔界村Ultimate Ghosts'n Goblins,2,,その他,カプコン,0,1,PSP
2006-08-10,サクセス,ナンプレ&お絵かきパズル,2,,その他,サクセス,0,1,PSP
2006-08-10,セガ,実戦パチスロ必勝法! 北斗の拳SE ポータブル,2,,その他,セガ,0,1,PSP
2006-08-10,ヤマサエンタテインメント,山佐Digiポータブル「祭りの達人 〜ウィンちゃんの夏祭り〜」,2,,その他,ヤマサエンタテインメント,0,1,PSP
2006-08-24,アークシステムワークス,GUILTY GEAR JUDGEMENTMajesco Entertainment,2,,その他,アークシステムワークス,0,1,PSP
2006-08-24,バンダイナムコゲームス,MotoGP,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-08-24,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.7 THE どこでも漢字クイズ〜チャレンジ!漢字検定2006〜,2,,その他,ディースリー・パブリッシャー,0,1,PSP
2006-08-24,コーエー,ウイニングポスト6 2006,2,,その他,コーエー,0,1,PSP
2006-08-24,フロム・ソフトウェア,キングスフィールド アディショナル2,2,,その他,フロム・ソフトウェア,0,1,PSP
2006-08-24,ソニー・コンピュータエンタテインメントIgnition Entertainment,タマランMercury Meltdown,2,,その他,ソニー・コンピュータエンタテインメントIgnition Entertainment,0,1,PSP
2006-08-24,ディースリー・パブリッシャーDisney Interactive Studios,パイレーツ・オブ・カリビアン/デッドマンズ・チェストPirates of the Caribbean: At World's End,2,,その他,ディースリー・パブリッシャーDisney Interactive Studios,0,1,PSP
2006-08-24,インターチャネル,七田式トレーニング 右脳鍛錬ウノタン ポータブル,2,,その他,インターチャネル,0,1,PSP
2006-08-31,ビベンティユニバーサルゲームズ,MIAMI VICE THE GAME,2,,その他,ビベンティユニバーサルゲームズ,0,1,PSP
2006-08-31,マーベラスインタラクティブ,バブルボブル 〜マジカルタワー大作戦!!〜Bubble Bobble Evolution,2,,その他,マーベラスインタラクティブ,0,1,PSP
2006-08-31,マーベラスインタラクティブ,ヴァルハラナイツ,2,YES,その他,マーベラスインタラクティブ,0,1,PSP
2006-08-31,コーエー,太閤立志伝IV,2,YES,その他,コーエー,0,1,PSP
2006-09-07,ソニー・コンピュータエンタテインメント,BLOOD+ 〜ファイナルピース〜,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-09-07,カプコン,カプコン クラシックス コレクションCapcom Classics Collection Reloaded,2,,その他,カプコン,0,1,PSP
2006-09-07,タイトー505 Games,カンガエル EXITExit 2,2,YES,その他,タイトー505 Games,0,1,PSP
2006-09-07,バンダイナムコゲームス,テイルズ オブ ファンタジア -フルボイス・エディション-,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-09-07,マーベラスインタラクティブ,パイロットになろう! フライングオールスターズPilot Academy,2,,その他,マーベラスインタラクティブ,0,1,PSP
2006-09-07,バンダイナムコゲームス,太鼓の達人 ぽ〜たぶる2,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-09-14,アイディアファクトリー,もえがく@ポータブル,2,,その他,アイディアファクトリー,0,1,PSP
2006-09-14,バンダイナムコゲームスSCEE,リッジレーサーズ2,2,,その他,バンダイナムコゲームスSCEE,0,1,PSP
2006-09-14,コナミデジタルエンタテインメント,遊☆戯☆王デュエルモンスターズGX タッグフォース,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-09-21,バンダイナムコゲームス,バウンティ ハウンズ,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-09-21,アイレムソフトウェアエンジニアリングMajesco Entertainment,ブロックス倶楽部ポータブル with バンピートロットBlokus Portable: Steambot Championship,2,,その他,アイレムソフトウェアエンジニアリングMajesco Entertainment,0,1,PSP
2006-09-21,コナミデジタルエンタテインメント,メタルギアソリッド バンドデシネMetal Gear Solid: Digital Graphic Novel,2,YES,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-09-28,アイディアファクトリー,ふしぎ遊戯 玄武開伝 外伝 鏡の巫女,2,,その他,アイディアファクトリー,0,1,PSP
2006-09-28,エレクトロニック・アーツ,ぼくは航空管制官 エアポートヒーロー那覇,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-09-28,コンパイルハートUbisoft,アストニシア ストーリー,2,,その他,コンパイルハートUbisoft,0,1,PSP
2006-09-28,タイトー,クロニクル オブ ダンジョンメーカーDungeon Maker: Hunting Ground,2,,その他,タイトー,0,1,PSP
2006-09-28,マーベラスインタラクティブ,フィッシュアイズポータブルReel Fishing: The Great Outdoors,2,YES,その他,マーベラスインタラクティブ,0,1,PSP
2006-09-28,アーテイン,ボクサーズロード2 ザ・リアル,2,,その他,アーテイン,0,1,PSP
2006-09-28,日本ファルコム,英雄伝説 空の軌跡FC,2,YES,その他,日本ファルコム,0,1,PSP
2006-09-28,コーエー,雀・三國無双,2,YES,その他,コーエー,0,1,PSP
2006-10-05,バンダイナムコゲームス,ガンダムバトルロワイヤル,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-10-12,ユークスTHQ,エキサイティングプロレス7 SMACKDOWN! VS. RAW 2006WWE SmackDown! vs. Raw 2006,2,,その他,ユークスTHQ,0,1,PSP
2006-10-12,ジェネックス,プリンセスメーカー4 ポータブル,2,YES,その他,ジェネックス,0,1,PSP
2006-10-19,セガ,プラネタリウムクリエイター 大平貴之監修 ホームスター ポータブル,2,,その他,セガ,0,1,PSP
2006-10-19,ソニー・コンピュータエンタテインメント,天地の門2 武双伝,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-10-26,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.8 THE どこでもギャル麻雀,2,YES,その他,ディースリー・パブリッシャー,0,1,PSP
2006-10-26,ユービーアイソフトSony Online Entertainment,アントールドレジェンド ウォーリアーズ・コード,2,,その他,ユービーアイソフトSony Online Entertainment,0,1,PSP
2006-10-26,バンダイナムコゲームス,エースコンバットX スカイズ・オブ・デセプション,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-10-26,コナミデジタルエンタテインメントActivision,スパイダーマン2,2,,その他,コナミデジタルエンタテインメントActivision,0,1,PSP
2006-10-26,アイディアファクトリー,スペクトラル VS ジェネレーション,2,,その他,アイディアファクトリー,0,1,PSP
2006-10-26,タイトー,ヘブンズウィル,2,,その他,タイトー,0,1,PSP
2006-10-26,スパイク,忍道 焔Shinobido: Tales of the Ninja,2,,その他,スパイク,0,1,PSP
2006-11-16,ハドソン,SUDOKU 数独,2,,その他,ハドソン,0,1,PSP
2006-11-16,TAKUYO,ぷらすぷらむ2again ポータブル,2,YES,その他,TAKUYO,0,1,PSP
2006-11-16,コンパイルハート,ヴルカヌス,2,,その他,コンパイルハート,0,1,PSP
2006-11-22,ソニー・コンピュータエンタテインメント,JEANNE D'ARC,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-11-22,スティング,Riviera 〜約束の地リヴィエラ〜Riviera: The Promised Land,2,,その他,スティング,0,1,PSP
2006-11-30,セガ,ソニーコンピュータサイエンス研究所 茂木健一郎博士監修 脳に快感 みんなでアハ体験!,2,,その他,セガ,0,1,PSP
2006-11-30,カプコン,パワーストーン ポータブルPower Stone Collection,2,,その他,カプコン,0,1,PSP
2006-11-30,セガ,己のダンジョン,2,,その他,セガ,0,1,PSP
2006-11-30,グローバル・A・エンタテインメント,悪代官漫遊記,2,,その他,グローバル・A・エンタテインメント,0,1,PSP
2006-11-30,日本一ソフトウェア,魔界戦記ディスガイア PORTABLEDisgaea: Afternoon of Darkness,2,,その他,日本一ソフトウェア,0,1,PSP
2006-12-07,ソニー・コンピュータエンタテインメント,サルゲッチュ ピポサルレーサー,2,YES,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-12-07,スパイクEidos Interactive,トゥームレイダー：レジェンド,2,,その他,スパイクEidos Interactive,0,1,PSP
2006-12-07,ソニー・コンピュータエンタテインメント,パラッパラッパー,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-12-07,コナミデジタルエンタテインメント,麻雀格闘倶楽部 全国対戦版,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-12-14,エディア,MAPLUS ポータブルナビ,2,,その他,エディア,0,1,PSP
2006-12-14,ソニー・コンピュータエンタテインメント,P-kara,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2006-12-14,インターチャネルCodemasters,TOCA レース ドライバー2 アルティメット レーシング シミュレーター,2,,その他,インターチャネルCodemasters,0,1,PSP
2006-12-14,コナミデジタルエンタテインメント,ワールドサッカー ウイニングイレブン10 ユビキタスエヴォリューションPro Evolution Soccer 6Pro Evolution Soccer 2007,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-12-14,セガ,京都大学 阿辻哲次教授監修 財団法人日本漢字能力検定協会協力 漢字トレーナー ポータブル,2,,その他,セガ,0,1,PSP
2006-12-14,元気,大戦略 ポータブル2,2,YES,その他,元気,0,1,PSP
2006-12-21,エレクトロニック・アーツ,NBAライブ07,2,,その他,エレクトロニック・アーツ,0,1,PSP
2006-12-21,ナウプロダクション,インテリジェント ライセンス2PQ2: Practical Intelligence Quotient 2,2,,その他,ナウプロダクション,0,1,PSP
2006-12-21,バンダイナムコゲームス,テイルズ オブ ザ ワールド レディアント マイソロジー,2,,その他,バンダイナムコゲームス,0,1,PSP
2006-12-21,エレクトロニック・アーツ,ニード・フォー・スピード オウン・ザ・シティー,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2006-12-21,コナミデジタルエンタテインメント,メタルギアソリッド ポータブル・オプス,2,YES,その他,コナミデジタルエンタテインメント,0,1,PSP
2006-12-21,毎日コミュニケーションズ,麻雀覇王ポータブル 雀荘バトル,2,YES,その他,毎日コミュニケーションズ,0,1,PSP
2006-12-28,ソニー・コンピュータエンタテインメント,フォーミュラワン2006 ポータブル,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-01-11,バンダイナムコゲームスAtari,グンペイ リバースGunpey,2,,その他,バンダイナムコゲームスAtari,0,1,PSP
2007-01-18,エレクトロニック・アーツ,FIFA07,2,,その他,エレクトロニック・アーツ,0,1,PSP
2007-01-18,ソニー・コンピュータエンタテインメント,TALKMAN式 しゃべリンガル英会話,2,,その他,ソニー・コンピュータエンタテインメント,0,1,PSP
2007-01-18,スターフィッシュ・エスディ,ウィザードリィ エンパイアIII 〜覇王の系譜〜,2,,その他,スターフィッシュ・エスディ,0,1,PSP
2007-01-18,エレクトロニック・アーツ,ザ・シムズ2 ワンニャンペットライフ,2,,その他,エレクトロニック・アーツ,0,1,PSP
2007-01-18,ビベンティユニバーサルゲームズSierra Entertainment,マッハ -モディファイド・エアー・コンバット・ヒーローズ-,2,,その他,ビベンティユニバーサルゲームズSierra Entertainment,0,1,PSP
2007-01-25,アクアプラス,Routes PORTABLE,2,,その他,アクアプラス,0,1,PSP
2007-01-25,コナミデジタルエンタテインメント,ツインビー ポータブル,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-01-25,コナミデジタルエンタテインメント,パロディウス ポータブル,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-01-25,アーテインUFO Interactive Games,ロストレグナム 〜魔窟の皇帝〜Warriors of the Lost Empire,2,,その他,アーテインUFO Interactive Games,0,1,PSP
2007-01-25,コナミデジタルエンタテインメント,沙羅曼蛇 ポータブル,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-01-25,セガ,観て聴いて脳で感じてクロスワード天国,2,,その他,セガ,0,1,PSP
2007-02-01,コナミデジタルエンタテインメント,イース ナピシュテムの匣 特別版,2,,その他,コナミデジタルエンタテインメント,0,1,PSP
2007-02-08,マーベラスインタラクティブ,NEWレインボーアイランド ハーディガーディ大冒険!!Rainbow Islands Evolution,2,,その他,マーベラスインタラクティブ,0,1,PSP
2007-02-08,エレクトロニック・アーツ,メダルオブオナー ヒーローズ,2,YES,その他,エレクトロニック・アーツ,0,1,PSP
2007-02-15,プロトタイプ,Kanon,2,YES,その他,プロトタイプ,0,1,PSP
2007-02-15,エレクトロニック・アーツ,タイガー・ウッズ PGA TOUR 07,2,,その他,エレクトロニック・アーツ,0,1,PSP
2007-02-15,バンダイナムコゲームス,テイルズ オブ デスティニー2,2,,その他,バンダイナムコゲームス,0,1,PSP
2007-02-15,キューエンタテインメントBuena Vista Games,ルミネスII,2,,その他,キューエンタテインメントBuena Vista Games,0,1,PSP
2007-02-22,ディースリー・パブリッシャー,SIMPLE2500シリーズポータブル!! Vol.9 THEマイ・タクシー!,2,YES,その他,ディースリー・パブリッシャー,0,1,PSP
2007-02-22,THQジャパン,WWE 2007 SmackDown vs RawWWE SmackDown vs. Raw 2007,2,,その他,THQジャパン,0,1,PSP
