発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2022-09-23,Nacon,Session: Skate Sim（セッション：スケートシム）,2,,その他,Nacon,0,1,Xbox One
2022-09-23,tinyBuild,SpiderHeck,2,,その他,tinyBuild,0,1,Xbox One
2022-09-23,505 Games,シリアルクリーナーズ,2,,その他,505 Games,0,1,Xbox One
2022-09-23,RedDeerGames,熱烈な敗者のリーグ,2,,その他,RedDeerGames,0,1,Xbox One
2022-09-27,エレクトニック・アーツ,FIFA 23,2,,その他,エレクトニック・アーツ,0,1,Xbox One
2022-09-27,Team17,Hokko Life,2,,その他,Team17,0,1,Xbox One
2022-09-27,Frontier Foundry,デリバー アス マーズ,2,,その他,Frontier Foundry,0,1,Xbox One
2022-09-28,Xbox Game Studios,Grounded,2,,その他,Xbox Game Studios,0,1,Xbox One
2022-09-28,Humble Games,Moonscars,2,,その他,Humble Games,0,1,Xbox One
2022-09-29,No More Robots,Let's Build a Zoo,2,,その他,No More Robots,0,1,Xbox One
2022-09-29,4D Creativity Limited,在宅ワーク,2,,その他,4D Creativity Limited,0,1,Xbox One
2022-09-30,SOEDESCO,Airoheart,2,,その他,SOEDESCO,0,1,Xbox One
2022-09-30,SOEDESCO,Bunny Park,2,,その他,SOEDESCO,0,1,Xbox One
2022-09-30,tinyBuild,Despot's Game,2,,その他,tinyBuild,0,1,Xbox One
2022-09-30,SOEDESCO,Lemon Cake,2,,その他,SOEDESCO,0,1,Xbox One
2022-09-30,Outright Games Ltd.Outright Games Ltd.,パウ・パトロール：グランプリ,2,,その他,Outright Games Ltd.Outright Games Ltd.,0,1,Xbox One
2022-10-05,Red Limb Studio,Kamikaze Veggies,2,,その他,Red Limb Studio,0,1,Xbox One
2022-10-05,ブリザード・エンターテイメント,オーバーウォッチ 2,2,,その他,ブリザード・エンターテイメント,0,1,Xbox One
2022-10-06,Firestoke,Falling Out（フォーリン・アウト）,2,,その他,Firestoke,0,1,Xbox One
2022-10-06,QUByte Interactive,Josh Journey: Darkness Totems,2,,その他,QUByte Interactive,0,1,Xbox One
2022-10-06,Revulo Games,Maze Blaze (メイズ ブレイズ),2,,その他,Revulo Games,0,1,Xbox One
2022-10-06,マーベラス,No More Heroes 3（ノーモア★ヒーローズ3）,2,,その他,マーベラス,0,1,Xbox One
2022-10-07,OnSkull Games,Curious Cases,2,,その他,OnSkull Games,0,1,Xbox One
2022-10-07,Outright Games Ltd.,L.O.L. サプライズ! B.B.のボーン・トゥー・トラベル,2,,その他,Outright Games Ltd.,0,1,Xbox One
2022-10-07,Devolver Digital,Serious Sam: Siberian Mayhem,2,,その他,Devolver Digital,0,1,Xbox One
2022-10-07,ケムコ,ドラゴンプラナ,2,,その他,ケムコ,0,1,Xbox One
2022-10-10,Beep Japan Inc.,Industria (インダストリア),2,,その他,Beep Japan Inc.,0,1,Xbox One
2022-10-11,tinyBuild,Asterigos: Curse of the Stars,2,,その他,tinyBuild,0,1,Xbox One
2022-10-11,"Versus Evil, LLC.",Eville,2,,その他,"Versus Evil, LLC.",0,1,Xbox One
2022-10-12,Puppet Combo,ブラッドウォッシ,2,,その他,Puppet Combo,0,1,Xbox One
2022-10-13,Fireline Games,Fueled Up,2,,その他,Fireline Games,0,1,Xbox One
2022-10-13,Thunderful Publishing AB,LEGO Bricktales（レゴ・ブリックテールズ）,2,,その他,Thunderful Publishing AB,0,1,Xbox One
2022-10-13,Daedalic Entertainment,Warpips,2,,その他,Daedalic Entertainment,0,1,Xbox One
2022-10-13,バンダイナムコエンターテインメント,ドラゴンボール ザ ブレイカーズ,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-10-13,DANGEN Entertainment,魔女の家MV,2,,その他,DANGEN Entertainment,0,1,Xbox One
2022-10-14,ラタライカゲームス,God Damn The Garden,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-10-14,エレクトロニック・アーツ,NHL 23,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2022-10-14,101XP,The Darkest Tales,2,,その他,101XP,0,1,Xbox One
2022-10-14,2K,ゴルフ PGAツアー 2K23,2,,その他,2K,0,1,Xbox One
2022-10-19,Eastasiasoft Limited,41 Hours,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-10-19,IllFonic,Ghostbusters: Spirits Unleashed（ゴーストバスターズ: スピリッツ・アンリーシュド）,2,,その他,IllFonic,0,1,Xbox One
2022-10-20,Team17,Batora: Lost Haven,2,,その他,Team17,0,1,Xbox One
2022-10-20,MD Games S.A.,Gas Station Simulator（ガソリンスタンド・シミュレーター）,2,,その他,MD Games S.A.,0,1,Xbox One
2022-10-20,Art Games Studio S.A.,WW2: Bunker Simulator,2,,その他,Art Games Studio S.A.,0,1,Xbox One
2022-10-20,株式会社ハムスター,ニコリのパズルW 美術館,2,,その他,株式会社ハムスター,0,1,Xbox One
2022-10-20,LEGO Games,レゴ ブロウルズ,2,,その他,LEGO Games,0,1,Xbox One
2022-10-21,2K,ニュー・テイルズ・フロム・ザ・ボーダーランズ,2,,その他,2K,0,1,Xbox One
2022-10-21,SEGA,ペルソナ5 ザ・ロイヤル,2,,その他,SEGA,0,1,Xbox One
2022-10-25,TaleWorlds Entertainment,Mount & blade II: Bannerlord(マウントアンドブレイド2 バナーロード),2,,その他,TaleWorlds Entertainment,0,1,Xbox One
2022-10-26,Totalconsole,Escape String,2,,その他,Totalconsole,0,1,Xbox One
2022-10-26,Rogueside,"Warhammer 40,000: Shootas, Blood & Teef",2,,その他,Rogueside,0,1,Xbox One
2022-10-27,505 Games,Gunfire Reborn（ガンファイヤー リボーン）,2,,その他,505 Games,0,1,Xbox One
2022-10-27,Klabater,Kaiju Wars,2,,その他,Klabater,0,1,Xbox One
2022-10-27,Humble Games,SIGNALIS,2,,その他,Humble Games,0,1,Xbox One
2022-10-27,スクウェア・エニックス,スターオーシャン 6 THE DIVINE FORCE,2,,その他,スクウェア・エニックス,0,1,Xbox One
2022-10-28,SOEDESCO,Charon's Staircase,2,,その他,SOEDESCO,0,1,Xbox One
2022-10-28,RED ART GAMES,Sophstar,2,,その他,RED ART GAMES,0,1,Xbox One
2022-10-28,アクティビジョン,コール オブ デューティ モダン・ウォーフェアII,2,,その他,アクティビジョン,0,1,Xbox One
2022-11-01,Freedom Games,Broken Pieces,2,,その他,Freedom Games,0,1,Xbox One
2022-11-01,Funcom,Conan Exiles,2,,その他,Funcom,0,1,Xbox One
2022-11-01,Ogre Pixel,Lonesome Village,2,,その他,Ogre Pixel,0,1,Xbox One
2022-11-01,Neon Doctrine,添丁の伝説,2,,その他,Neon Doctrine,0,1,Xbox One
2022-11-03,"E-Home Entertainment Development Co., Ltd",仙剣奇侠伝 ―守り合い―,2,,その他,"E-Home Entertainment Development Co., Ltd",0,1,Xbox One
2022-11-04,Humble Games,Ghost Song,2,,その他,Humble Games,0,1,Xbox One
2022-11-04,Digerati,Tanuki Sunset,2,,その他,Digerati,0,1,Xbox One
2022-11-04,Playstack,The Entropy Centre,2,,その他,Playstack,0,1,Xbox One
2022-11-04,ケムコ,白銀ノルニール,2,,その他,ケムコ,0,1,Xbox One
2022-11-08,SEGA ヨーロッパ,Football Manager 2023 Console,2,,その他,SEGA ヨーロッパ,0,1,Xbox One
2022-11-08,SEGA,ソニックフロンティア,2,,その他,SEGA,0,1,Xbox One
2022-11-09,Devolver Digital,Return to Monkey Island（リターン トゥ モンキー・アイランド）,2,,その他,Devolver Digital,0,1,Xbox One
2022-11-09,Eastasiasoft Limited,Super Woden GP,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2022-11-09,tinyBuild,Trash Sailors,2,,その他,tinyBuild,0,1,Xbox One
2022-11-10,Microids,Garfield Lasagna Party,2,,その他,Microids,0,1,Xbox One
2022-11-10,astragon Entertainment GmbH,Police Simulator: Patrol Officers,2,,その他,astragon Entertainment GmbH,0,1,Xbox One
2022-11-10,Cellar Door Games,Rogue Legacy 2,2,,その他,Cellar Door Games,0,1,Xbox One
2022-11-10,poncle,Vampire Survivors,2,,その他,poncle,0,1,Xbox One
2022-11-10,株式会社ハムスター,ニコリのパズルW スリザーリンク,2,,その他,株式会社ハムスター,0,1,Xbox One
2022-11-15,アクティビジョン,Call of Duty: Warzone 2.0（コール オブ デューティ ウォーゾーン2.0）,2,,その他,アクティビジョン,0,1,Xbox One
2022-11-15,Ravenscourt,Let's Sing 2023,2,,その他,Ravenscourt,0,1,Xbox One
2022-11-15,Devolver Digital,McPixel 3,2,,その他,Devolver Digital,0,1,Xbox One
2022-11-15,Xbox Game Studios,Pentiment,2,,その他,Xbox Game Studios,0,1,Xbox One
2022-11-15,SOEDESCO,Somerville,2,,その他,SOEDESCO,0,1,Xbox One
2022-11-15,My Night Sun Games ( 私の夜の太陽のゲーム ),ガブリエルワールドザアドベンチャー,2,,その他,My Night Sun Games ( 私の夜の太陽のゲーム ),0,1,Xbox One
2022-11-16,Bedtime Digital Games,Figment: Journey Into the Mind,2,,その他,Bedtime Digital Games,0,1,Xbox One
2022-11-17,あまた株式会社,Backpack Twins（バックパックツインズ）,2,,その他,あまた株式会社,0,1,Xbox One
2022-11-17,Nacon,My Fantastic Ranch,2,,その他,Nacon,0,1,Xbox One
2022-11-18,Klabater,As Far As The Eye,2,,その他,Klabater,0,1,Xbox One
2022-11-18,ラタライカゲームス,Slime's Journey,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-11-18,Toplitz Productions,Starsand,2,,その他,Toplitz Productions,0,1,Xbox One
2022-11-18,Super Rare Games,グラップルドッグ,2,,その他,Super Rare Games,0,1,Xbox One
2022-11-22,SOEDESCO,Saint Kotar,2,,その他,SOEDESCO,0,1,Xbox One
2022-11-22,PLAION（旧: Koch Media）,ガングレイヴG.O.R.E,2,YES,その他,PLAION（旧: Koch Media）,0,1,Xbox One
2022-11-23,Cube Games,Super Rebellion（スーパー反逆）,2,,その他,Cube Games,0,1,Xbox One
2022-11-24,No Gravity Games,Primal Light（最初の光）,2,,その他,No Gravity Games,0,1,Xbox One
2022-11-24,シティコネクション,クレオパトラフォーチュン Sトリビュート,2,,その他,シティコネクション,0,1,Xbox One
2022-11-25,QubicGames,Run Sausage Run!（走れ、ソーセージ、走れ！）,2,,その他,QubicGames,0,1,Xbox One
2022-11-25,ラタライカゲームス,嘘つきな王様の騙し方 リマスター版,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-11-30,JanduSoft,Astronite,2,,その他,JanduSoft,0,1,Xbox One
2022-11-30,HOOK,EDENGATE: The Edge of Life,2,,その他,HOOK,0,1,Xbox One
2022-12-01,Chucklefish,Eastward（イーストワード）,2,,その他,Chucklefish,0,1,Xbox One
2022-12-01,バンダイナムコエンターテインメント,GUNDAM EVOLUTION（ガンダムエボリューション）,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2022-12-01,Supergonk,Warp Drive,2,,その他,Supergonk,0,1,Xbox One
2022-12-01,シティコネクション,エレベーターアクション -リターンズ- Sトリビュート,2,,その他,シティコネクション,0,1,Xbox One
2022-12-01,レイニーフロッグ,ソード オブ ザ バークラント,2,,その他,レイニーフロッグ,0,1,Xbox One
2022-12-01,アークシステムワークス,熱血硬派くにおくん外伝 リバーシティガールズ2,2,,その他,アークシステムワークス,0,1,Xbox One
2022-12-02,Team17,The Knight Witch,2,,その他,Team17,0,1,Xbox One
2022-12-02,RedDeerGames,ブロークン・ユニバース：タワーディフェンス,2,,その他,RedDeerGames,0,1,Xbox One
2022-12-02,2K,マーベル ミッドナイト・サンズ,2,,その他,2K,0,1,Xbox One
2022-12-06,Hi-Rez Studios,Divine Knockout（DKO）,2,,その他,Hi-Rez Studios,0,1,Xbox One
2022-12-06,astragon Entertainment,Firefighting Simulator - The Squad（ファイアファイティングシミュレーター ザ スクワッド）,2,,その他,astragon Entertainment,0,1,Xbox One
2022-12-06,tinyBuild,Hello Neighbor 2（ハロー ネイバー 2）,2,,その他,tinyBuild,0,1,Xbox One
2022-12-06,アンナプルナ・インタラクティブ,Hindsight,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox One
2022-12-06,Thunderful Publishing,Swordship,2,,その他,Thunderful Publishing,0,1,Xbox One
2022-12-08,Deck13 Spotlight,Chained Echoes,2,,その他,Deck13 Spotlight,0,1,Xbox One
2022-12-08,"E-Home Entertianment Development Co., Ltd",Dad's Monster House（怪物之家）,2,,その他,"E-Home Entertianment Development Co., Ltd",0,1,Xbox One
2022-12-08,Funcom,Metal: Hellsinger,2,,その他,Funcom,0,1,Xbox One
2022-12-08,Funcom,Metal: Hellsinger (Xbox One),2,,その他,Funcom,0,1,Xbox One
2022-12-08,3goo,ザ・ランブルフィッシュ2,2,,その他,3goo,0,1,Xbox One
2022-12-08,株式会社ハムスター,ニコリのパズルW ぬりかべ,2,,その他,株式会社ハムスター,0,1,Xbox One
2022-12-08,Lioncode Games,メカアルマダ,2,,その他,Lioncode Games,0,1,Xbox One
2022-12-09,ラタライカゲームス,Petite Adventure,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-12-09,RedDeerGames,彼女は僕に消えてほしい,2,,その他,RedDeerGames,0,1,Xbox One
2022-12-13,スクエア・エニックス,CRISIS CORE –FINAL FANTASY VII– REUNION（クライシス コア -ファイナルファンタジーVII- リユニオン）,2,,その他,スクエア・エニックス,0,1,Xbox One
2022-12-13,"Squanch Games, Inc.",High On Life,2,,その他,"Squanch Games, Inc.",0,1,Xbox One
2022-12-13,Thunderful,Wavetale,2,,その他,Thunderful,0,1,Xbox One
2022-12-14,Devolver Digital,GRIS,2,,その他,Devolver Digital,0,1,Xbox One
2022-12-15,PID Games,Cassiodora,2,,その他,PID Games,0,1,Xbox One
2022-12-15,シティコネクション,赤い刀 真,2,,その他,シティコネクション,0,1,Xbox One
2022-12-16,Akupara Games,GRIME,2,,その他,Akupara Games,0,1,Xbox One
2022-12-16,Sunblink,HEROish（ヒロイッシュ）,2,,その他,Sunblink,0,1,Xbox One
2022-12-16,ラタライカゲームス,Panda Punch（パンダパンチ）,2,,その他,ラタライカゲームス,0,1,Xbox One
2022-12-16,RedDeerGames,へんなのさがし,2,,その他,RedDeerGames,0,1,Xbox One
2022-12-16,ケムコ,アルファディア ネオ,2,,その他,ケムコ,0,1,Xbox One
2022-12-16,RedDeerGames,レキ,2,,その他,RedDeerGames,0,1,Xbox One
2022-12-20,Cube Games,Project Snaqe,2,,その他,Cube Games,0,1,Xbox One
2022-12-21,Whale Rock Games,Space Accident,2,,その他,Whale Rock Games,0,1,Xbox One
2022-12-21,Funktronic Labs,Wave Break,2,,その他,Funktronic Labs,0,1,Xbox One
2022-12-21,COOL AS HECK GAMES LLC,ウォーリー (Wally and the FANTASTIC PREDATORS),2,,その他,COOL AS HECK GAMES LLC,0,1,Xbox One
2022-12-22,NetEase,NARAKA: BLADEPOINT(Xbox One),2,,その他,NetEase,0,1,Xbox One
2022-12-22,The Quantum Astrophysicists Guild,Sail Forth,2,,その他,The Quantum Astrophysicists Guild,0,1,Xbox One
2022-12-24,HypeTrain Digital,Tower Princess,2,,その他,HypeTrain Digital,0,1,Xbox One
2023-01-12,ラタライカゲームス,Chasing Static,2,,その他,ラタライカゲームス,0,1,Xbox One
2023-01-12,Daedalic Entertainment,Children of Silentown（サイレンタウンの子供たち）,2,,その他,Daedalic Entertainment,0,1,Xbox One
2023-01-12,シティコネクション,Dragon Blaze（ドラゴンブレイズ）,2,,その他,シティコネクション,0,1,Xbox One
2023-01-12,シティコネクション,GUNBARICH（ガンバリッチ）,2,,その他,シティコネクション,0,1,Xbox One
2023-01-12,シティコネクション,ZERO GUNNER 2-（ゼロガンナー2-）,2,,その他,シティコネクション,0,1,Xbox One
2023-01-12,株式会社ハムスター,ニコリのパズルW へやわけ,2,,その他,株式会社ハムスター,0,1,Xbox One
2023-01-13,RedDeerGames,地下ダンジョン,2,,その他,RedDeerGames,0,1,Xbox One
2023-01-18,Eastasiasoft Limited,Wings of Bluestar,2,,その他,Eastasiasoft Limited,0,1,Xbox One
2023-01-19,コーラス・ワールドワイド合同会社,A Space for the Unbound 心に咲く花,2,,その他,コーラス・ワールドワイド合同会社,0,1,Xbox One
2023-01-19,Sanuk,Graze Counter GM（グレイズカウンターGM）,2,,その他,Sanuk,0,1,Xbox One
2023-01-19,カリプソメディア,Tortuga - A Pirate's Tale（トルトゥーガ パイレーツ テイル）,2,,その他,カリプソメディア,0,1,Xbox One
2023-01-19,SEGA,ペルソナ3 ポータブル,2,,その他,SEGA,0,1,Xbox One
2023-01-19,SEGA,ペルソナ4 ザ・ゴールデン,2,,その他,SEGA,0,1,Xbox One
2023-01-20,カプコン,モンスターハンターライズ,2,,その他,カプコン,0,1,Xbox One
2023-01-24,THQ Nordic,Risen 1,2,,その他,THQ Nordic,0,1,Xbox One
2023-01-25,Ironhide Game Studio,Kingdom Rush,2,,その他,Ironhide Game Studio,0,1,Xbox One
2023-01-26,chaosmonger studio,Clunky Hero（クランキー・ヒーロー）,2,,その他,chaosmonger studio,0,1,Xbox One
2023-01-26,株式会社ディースリー・パブリッシャー,THE テーブルゲーム Deluxe Pack ～麻雀・囲碁・将棋・詰将棋・オセロ・カード・花札・二角取り・チェス・バックギャモン～,2,,その他,株式会社ディースリー・パブリッシャー,0,1,Xbox One
2023-01-26,フライハイワークス,TRANSIRUBY（トランシルビィ）,2,,その他,フライハイワークス,0,1,Xbox One
2023-01-26,ユービーアイソフト,オッドボーラーズ,2,,その他,ユービーアイソフト,0,1,Xbox One
2023-01-27,ラタライカゲームス,Wonderland Nights: White Rabbit's Diary,2,,その他,ラタライカゲームス,0,1,Xbox One
2023-01-27,Rare Ltd,ゴールデンアイ 007,2,,その他,Rare Ltd,0,1,Xbox One
2023-01-31,Total Mayhem Games,We Were Here Forever,2,,その他,Total Mayhem Games,0,1,Xbox One
2023-01-31,THQ Nordic,スポンジ・ボブ：ザ コズミック シェイク,2,,その他,THQ Nordic,0,1,Xbox One
2023-02-01,Xbox Game Studios,Age of Empires II: Definitive Edition（エイジ オブ エンパイアII：ディフィニティブ エディション）,2,,その他,Xbox Game Studios,0,1,Xbox One
2023-02-01,Daedalic Entertainment,Inkulinati（インクリナティ）,2,,その他,Daedalic Entertainment,0,1,Xbox One
2023-02-02,レイニーフロッグ,ExitMan Deluxe,2,,その他,レイニーフロッグ,0,1,Xbox One
2023-02-02,tinyBuild,Rhythm Sprout,2,,その他,tinyBuild,0,1,Xbox One
2023-02-02,シティコネクション,パズルボブル2X/バスト ア ムーブ2 アーケードエディション & パズルボブル3/バスト ア ムーブ3 Sトリビュート,2,,その他,シティコネクション,0,1,Xbox One
2023-02-02,シティコネクション,メタルブラック Sトリビュート,2,,その他,シティコネクション,0,1,Xbox One
2023-02-03,OnSkull Development IKE,Escape 2088,2,,その他,OnSkull Development IKE,0,1,Xbox One
2023-02-03,Super PowerUp Games,Speedway Racing（スピードウェイレーシング）,2,,その他,Super PowerUp Games,0,1,Xbox One
